1,2,0.076006
1,3,0.071967
1,4,0.091469
1,5,0.019960
1,6,0.087004
1,7,0.073338
1,8,0.024446
1,9,0.130124
1,10,0.066200
1,11,0.052810
1,12,0.052810
1,13,0.083499
1,14,0.140432
1,15,0.124651
1,16,0.155894
1,17,0.077305
1,18,0.014114
1,19,0.104672
1,20,0.046811
1,21,0.061521
1,22,0.042342
1,23,0.091469
1,24,0.066200
1,25,0.083499
1,26,0.077305
1,27,0.044632
1,28,0.019960
1,29,0.019960
1,30,0.076006
1,31,0.076006
1,32,0.054663
1,33,0.088142
1,34,0.113790
1,35,0.066200
1,36,0.052810
1,37,0.058193
1,38,0.066200
1,39,0.122230
1,40,0.019960
1,41,0.024446
1,42,0.190407
1,43,0.108411
1,44,0.064678
1,45,0.087004
1,46,0.083499
1,47,0.050889
1,48,0.082298
1,49,0.042342
1,50,0.031560
1,51,0.565086
1,52,0.510449
1,53,0.587723
1,54,0.436620
1,55,0.535214
1,56,0.482152
1,57,0.534283
1,58,0.331001
1,59,0.529226
1,60,0.407597
1,61,0.381599
1,62,0.455598
1,63,0.444085
1,64,0.522216
1,65,0.364238
1,66,0.512007
1,67,0.484830
1,68,0.424827
1,69,0.531854
1,70,0.406863
1,71,0.543890
1,72,0.434104
1,73,0.571222
1,74,0.516269
1,75,0.482152
1,76,0.507709
1,77,0.571222
1,78,0.599136
1,79,0.498404
1,80,0.352001
1,81,0.397703
1,82,0.381338
1,83,0.408573
1,84,0.583642
1,85,0.481531
1,86,0.496803
1,87,0.552070
1,88,0.510644
1,89,0.423418
1,90,0.426465
1,91,0.467468
1,92,0.507513
1,93,0.424827
1,94,0.336966
1,95,0.444981
1,96,0.433874
1,97,0.441159
1,98,0.472132
1,99,0.295045
1,100,0.431573
1,101,0.745905
1,102,0.593960
1,103,0.748305
1,104,0.662002
1,105,0.713696
1,106,0.860256
1,107,0.506924
1,108,0.795530
1,109,0.712439
1,110,0.795906
1,111,0.614888
1,112,0.637944
1,113,0.685071
1,114,0.591440
1,115,0.623414
1,116,0.652913
1,117,0.655653
1,118,0.880737
1,119,0.917189
1,120,0.584494
1,121,0.722849
1,122,0.568601
1,123,0.876656
1,124,0.580047
1,125,0.701450
1,126,0.749768
1,127,0.561373
1,128,0.565615
1,129,0.683179
1,130,0.719395
1,131,0.782783
1,132,0.848833
1,133,0.688841
1,134,0.587214
1,135,0.645086
1,136,0.817025
1,137,0.690430
1,138,0.650161
1,139,0.549900
1,140,0.677028
1,141,0.708514
1,142,0.654436
1,143,0.593960
1,144,0.742023
1,145,0.724912
1,146,0.656867
1,147,0.603608
1,148,0.629456
1,149,0.656412
1,150,0.584324
2,1,0.076006
2,3,0.042342
2,4,0.046811
2,5,0.085852
2,6,0.153965
2,7,0.071967
2,8,0.059880
2,9,0.071967
2,10,0.024446
2,11,0.122230
2,12,0.064678
2,13,0.019960
2,14,0.095725
2,15,0.191970
2,16,0.229758
2,17,0.148700
2,18,0.077305
2,19,0.165801
2,20,0.118086
2,21,0.099801
2,22,0.107489
2,23,0.110233
2,24,0.078583
2,25,0.091469
2,26,0.031560
2,27,0.070570
2,28,0.083499
2,29,0.070570
2,30,0.048892
2,31,0.034572
2,32,0.095725
2,33,0.162157
2,34,0.189358
2,35,0.024446
2,36,0.042342
2,37,0.111133
2,38,0.024446
2,39,0.071967
2,40,0.064678
2,41,0.074684
2,42,0.115528
2,43,0.077305
2,44,0.095725
2,45,0.139006
2,46,0.019960
2,47,0.119761
2,48,0.050889
2,49,0.114662
2,50,0.044632
2,51,0.578155
2,52,0.520305
2,53,0.597971
2,54,0.419163
2,55,0.537998
2,56,0.478627
2,57,0.544805
2,58,0.303039
2,59,0.534656
2,60,0.395946
2,61,0.347444
2,62,0.457997
2,63,0.429259
2,64,0.523929
2,65,0.361218
2,66,0.522216
2,67,0.484624
2,68,0.419400
2,69,0.521070
2,70,0.394181
2,71,0.549538
2,72,0.433874
2,73,0.567198
2,74,0.516076
2,75,0.486470
2,76,0.515304
2,77,0.575911
2,78,0.606242
2,79,0.499402
2,80,0.341371
2,81,0.381076
2,82,0.363964
2,83,0.402928
2,84,0.581076
2,85,0.479666
2,86,0.507709
2,87,0.561550
2,88,0.502186
2,89,0.423183
2,90,0.413420
2,91,0.457779
2,92,0.511229
2,93,0.417018
2,94,0.307606
2,95,0.437987
2,96,0.434563
2,97,0.439576
2,98,0.474866
2,99,0.270015
2,100,0.427631
2,101,0.753478
2,102,0.590091
2,103,0.756117
2,104,0.664555
2,105,0.718564
2,106,0.869354
2,107,0.491157
2,108,0.802635
2,109,0.711460
2,110,0.811152
2,111,0.623734
2,112,0.638100
2,113,0.691871
2,114,0.583471
2,115,0.621334
2,116,0.660647
2,117,0.660948
2,118,0.898981
2,119,0.921846
2,120,0.573311
2,121,0.732566
2,122,0.564910
2,123,0.883785
2,124,0.579531
2,125,0.711740
2,126,0.760714
2,127,0.561905
2,128,0.568951
2,129,0.684780
2,130,0.728066
2,131,0.789245
2,132,0.868667
2,133,0.690430
2,134,0.588400
2,135,0.641835
2,136,0.827081
2,137,0.700028
2,138,0.656412
2,139,0.552611
2,140,0.685943
2,141,0.715926
2,142,0.663655
2,143,0.590091
2,144,0.750962
2,145,0.734874
2,146,0.663355
2,147,0.599801
2,148,0.634970
2,149,0.665903
2,150,0.586196
3,1,0.071967
3,2,0.042342
3,4,0.034572
3,5,0.071967
3,6,0.153317
3,7,0.037342
3,8,0.058193
3,9,0.061521
3,10,0.044632
3,11,0.124651
3,12,0.052810
3,13,0.037342
3,14,0.070570
3,15,0.192488
3,16,0.224052
3,17,0.142544
3,18,0.073338
3,19,0.174580
3,20,0.106558
3,21,0.117239
3,22,0.098798
3,23,0.071967
3,24,0.091469
3,25,0.090373
3,26,0.066200
3,27,0.071967
3,28,0.087004
3,29,0.077305
3,30,0.042342
3,31,0.046811
3,32,0.110233
3,33,0.148700
3,34,0.181297
3,35,0.044632
3,36,0.044632
3,37,0.120590
3,38,0.044632
3,39,0.050889
3,40,0.069144
3,41,0.061521
3,42,0.130887
3,43,0.042342
3,44,0.092551
3,45,0.135376
3,46,0.037342
3,47,0.110233
3,48,0.019960
3,49,0.113790
3,50,0.046811
3,51,0.603608
3,52,0.543341
3,53,0.623255
3,54,0.445205
3,55,0.564204
3,56,0.501194
3,57,0.566143
3,58,0.325540
3,59,0.561018
3,60,0.416301
3,61,0.373686
3,62,0.480289
3,63,0.459950
3,64,0.547541
3,65,0.383941
3,66,0.547723
3,67,0.504561
3,68,0.444981
3,69,0.549900
3,70,0.420349
3,71,0.568951
3,72,0.459950
3,73,0.593793
3,74,0.540768
3,75,0.512590
3,76,0.541136
3,77,0.603113
3,78,0.630879
3,79,0.522597
3,80,0.369127
3,81,0.407597
3,82,0.391137
3,83,0.428562
3,84,0.604432
3,85,0.498204
3,86,0.526773
3,87,0.586366
3,88,0.531667
3,89,0.444085
3,90,0.437987
3,91,0.480910
3,92,0.534283
3,93,0.443187
3,94,0.332203
3,95,0.461247
3,96,0.456254
3,97,0.461895
3,98,0.500000
3,99,0.294369
3,100,0.450984
3,101,0.772408
3,102,0.611803
3,103,0.780362
3,104,0.687104
3,105,0.740545
3,106,0.894316
3,107,0.509276
3,108,0.827924
3,109,0.737445
3,110,0.831885
3,111,0.645549
3,112,0.662453
3,113,0.715508
3,114,0.605749
3,115,0.641369
3,116,0.681281
3,117,0.683907
3,118,0.920333
3,119,0.948158
3,120,0.599967
3,121,0.754931
3,122,0.584835
3,123,0.909884
3,124,0.604268
3,125,0.733110
3,126,0.784562
3,127,0.585686
3,128,0.590766
3,129,0.707811
3,130,0.753478
3,131,0.815439
3,132,0.890968
3,133,0.713278
3,134,0.612779
3,135,0.665753
3,136,0.852580
3,137,0.718703
3,138,0.678350
3,139,0.574005
3,140,0.709497
3,141,0.737985
3,142,0.687104
3,143,0.611803
3,144,0.772794
3,145,0.755590
3,146,0.686524
3,147,0.625329
3,148,0.657927
3,149,0.684344
3,150,0.606735
4,1,0.091469
4,2,0.046811
4,3,0.034572
4,5,0.091469
4,6,0.164595
4,7,0.046811
4,8,0.070570
4,9,0.042342
4,10,0.044632
4,11,0.141139
4,12,0.052810
4,13,0.037342
4,14,0.073338
4,15,0.215902
4,16,0.242004
4,17,0.164595
4,18,0.092551
4,19,0.186710
4,20,0.122230
4,21,0.123849
4,22,0.113790
4,23,0.099801
4,24,0.091469
4,25,0.076006
4,26,0.059880
4,27,0.077305
4,28,0.101777
4,29,0.095725
4,30,0.024446
4,31,0.031560
4,32,0.123849
4,33,0.165199
4,34,0.201093
4,35,0.044632
4,36,0.071967
4,37,0.141843
4,38,0.044632
4,39,0.042342
4,40,0.082298
4,41,0.085852
4,42,0.118086
4,43,0.042342
4,44,0.098798
4,45,0.136840
4,46,0.037342
4,47,0.122230
4,48,0.019960
4,49,0.130124
4,50,0.064678
4,51,0.589584
4,52,0.526962
4,53,0.607719
4,54,0.421296
4,55,0.546630
4,56,0.478835
4,57,0.548994
4,58,0.298068
4,59,0.544073
4,60,0.392154
4,61,0.346007
4,62,0.461247
4,63,0.438669
4,64,0.527529
4,65,0.364238
4,66,0.532976
4,67,0.482771
4,68,0.423418
4,69,0.529226
4,70,0.397452
4,71,0.549357
4,72,0.441836
4,73,0.573311
4,74,0.520113
4,75,0.495598
4,76,0.525448
4,77,0.586366
4,78,0.613916
4,79,0.502781
4,80,0.348589
4,81,0.383941
4,82,0.367505
4,83,0.408086
4,84,0.582617
4,85,0.475286
4,86,0.509081
4,87,0.570524
4,88,0.511813
4,89,0.422947
4,90,0.414623
4,91,0.456690
4,92,0.514917
4,93,0.422004
4,94,0.305331
4,95,0.438669
4,96,0.435250
4,97,0.440708
4,98,0.481738
4,99,0.270384
4,100,0.429722
4,101,0.753081
4,102,0.589584
4,103,0.763067
4,104,0.666501
4,105,0.721193
4,106,0.877224
4,107,0.482771
4,108,0.809924
4,109,0.717177
4,110,0.816415
4,111,0.628348
4,112,0.642610
4,113,0.698034
4,114,0.582959
4,115,0.620532
4,116,0.663505
4,117,0.664705
4,118,0.905274
4,119,0.930129
4,120,0.576948
4,121,0.738120
4,122,0.562613
4,123,0.892420
4,124,0.584835
4,125,0.715508
4,126,0.767622
4,127,0.566319
4,128,0.571222
4,129,0.687828
4,130,0.736363
4,131,0.798155
4,132,0.877224
4,133,0.693453
4,134,0.592617
4,135,0.642920
4,136,0.837255
4,137,0.700455
4,138,0.658986
4,139,0.554230
4,140,0.693022
4,141,0.720502
4,142,0.671859
4,143,0.589584
4,144,0.755063
4,145,0.738524
4,146,0.669780
4,147,0.605256
4,148,0.639814
4,149,0.666052
4,150,0.585686
5,1,0.019960
5,2,0.085852
5,3,0.071967
5,4,0.091469
5,6,0.087004
5,7,0.064678
5,8,0.031560
5,9,0.130124
5,10,0.074684
5,11,0.059880
5,12,0.048892
5,13,0.090373
5,14,0.137566
5,15,0.129356
5,16,0.153317
5,17,0.077305
5,18,0.024446
5,19,0.112026
5,20,0.037342
5,21,0.076006
5,22,0.037342
5,23,0.079840
5,24,0.074684
5,25,0.081078
5,26,0.089264
5,27,0.048892
5,28,0.034572
5,29,0.039920
5,30,0.076006
5,31,0.081078
5,32,0.070570
5,33,0.078583
5,34,0.110233
5,35,0.074684
5,36,0.063119
5,37,0.073338
5,38,0.074684
5,39,0.120590
5,40,0.034572
5,41,0.024446
5,42,0.197595
5,43,0.102751
5,44,0.064678
5,45,0.082298
5,46,0.090373
5,47,0.042342
5,48,0.079840
5,49,0.046811
5,50,0.042342
5,51,0.573137
5,52,0.517040
5,53,0.595468
5,54,0.444309
5,55,0.543341
5,56,0.487901
5,57,0.539847
5,58,0.336966
5,59,0.537443
5,60,0.412455
5,61,0.389350
5,62,0.461679
5,63,0.454285
5,64,0.528661
5,65,0.370743
5,66,0.520113
5,67,0.489328
5,68,0.432264
5,69,0.541136
5,70,0.414623
5,71,0.548268
5,72,0.442287
5,73,0.579188
5,74,0.523168
5,75,0.490345
5,76,0.515883
5,77,0.579875
5,78,0.606407
5,79,0.504758
5,80,0.360942
5,81,0.405638
5,82,0.389606
5,83,0.416301
5,84,0.589753
5,85,0.485240
5,86,0.501194
5,87,0.559596
5,88,0.520305
5,89,0.428562
5,90,0.433415
5,91,0.473396
5,92,0.513755
5,93,0.432725
5,94,0.343986
5,95,0.451205
5,96,0.439349
5,97,0.446991
5,98,0.479666
5,99,0.302381
5,100,0.437987
5,101,0.749900
5,102,0.599302
5,103,0.755194
5,104,0.667695
5,105,0.719257
5,106,0.867404
5,107,0.510449
5,108,0.802759
5,109,0.719949
5,110,0.801145
5,111,0.620692
5,112,0.644777
5,113,0.691727
5,114,0.597138
5,115,0.628189
5,116,0.658079
5,117,0.661701
5,118,0.886148
5,119,0.924974
5,120,0.592281
5,121,0.728886
5,122,0.573137
5,123,0.884348
5,124,0.587214
5,125,0.706825
5,126,0.756381
5,127,0.568075
5,128,0.571222
5,129,0.689275
5,130,0.726833
5,131,0.790632
5,132,0.854913
5,133,0.694887
5,134,0.593960
5,135,0.651232
5,136,0.824790
5,137,0.694457
5,138,0.655653
5,139,0.555308
5,140,0.683762
5,141,0.714394
5,142,0.661400
5,143,0.599302
5,144,0.747639
5,145,0.730115
5,146,0.663505
5,147,0.611151
5,148,0.635754
5,149,0.660345
5,150,0.589077
6,1,0.087004
6,2,0.153965
6,3,0.153317
6,4,0.164595
6,5,0.087004
6,7,0.140432
6,8,0.098798
6,9,0.205986
6,10,0.142544
6,11,0.048892
6,12,0.114662
6,13,0.163989
6,14,0.221818
6,15,0.095725
6,16,0.087004
6,17,0.056456
6,18,0.083499
6,19,0.046811
6,20,0.054663
6,21,0.076006
6,22,0.058193
6,23,0.158429
6,24,0.095725
6,25,0.117239
6,26,0.142544
6,27,0.091469
6,28,0.074684
6,29,0.091469
6,30,0.143241
6,31,0.144625
6,32,0.076006
6,33,0.064678
6,34,0.067688
6,35,0.142544
6,36,0.136840
6,37,0.085852
6,38,0.142544
6,39,0.200100
6,40,0.091469
6,41,0.098798
6,42,0.265552
6,43,0.183481
6,44,0.085852
6,45,0.052810
6,46,0.159056
6,47,0.054663
6,48,0.158429
6,49,0.050889
6,50,0.113790
6,51,0.509863
6,52,0.458214
6,53,0.534469
6,54,0.415583
6,55,0.489735
6,56,0.445205
6,57,0.480910
6,58,0.328585
6,59,0.481945
6,60,0.381860
6,61,0.383162
6,62,0.411972
6,63,0.421059
6,64,0.478419
6,65,0.329795
6,66,0.459950
6,67,0.444085
6,68,0.392154
6,69,0.500597
6,70,0.382120
6,71,0.495196
6,72,0.394181
6,73,0.532228
6,74,0.475286
6,75,0.436620
6,76,0.458214
6,77,0.523929
6,78,0.548086
6,79,0.455380
6,80,0.327370
6,81,0.377663
6,82,0.363143
6,83,0.375547
6,84,0.542974
6,85,0.443187
6,86,0.443860
6,87,0.499801
6,88,0.478002
6,89,0.384459
6,90,0.400945
6,91,0.437987
6,92,0.461895
6,93,0.393675
6,94,0.335187
6,95,0.412455
6,96,0.393928
6,97,0.402928
6,98,0.428329
6,99,0.290281
6,100,0.395946
6,101,0.692446
6,102,0.554051
6,103,0.694744
6,104,0.614888
6,105,0.663055
6,106,0.805237
6,107,0.483595
6,108,0.743230
6,109,0.668292
6,110,0.734738
6,111,0.561373
6,112,0.592953
6,113,0.632770
6,114,0.555666
6,115,0.580733
6,116,0.599801
6,117,0.605749
6,118,0.817391
6,119,0.865795
6,120,0.552971
6,121,0.667247
6,122,0.529037
6,123,0.823703
6,124,0.536515
6,125,0.645857
6,126,0.694027
6,127,0.517040
6,128,0.518579
6,129,0.636067
6,130,0.666501
6,131,0.730933
6,132,0.784689
6,133,0.641525
6,134,0.542790
6,135,0.605256
6,136,0.760975
6,137,0.635441
6,138,0.599469
6,139,0.503771
6,140,0.622775
6,141,0.655045
6,142,0.599801
6,143,0.554051
6,144,0.687104
6,145,0.668887
6,146,0.604762
6,147,0.562967
6,148,0.579016
6,149,0.601956
6,150,0.538923
7,1,0.073338
7,2,0.071967
7,3,0.037342
7,4,0.046811
7,5,0.064678
7,6,0.140432
7,8,0.059880
7,9,0.077305
7,10,0.067688
7,11,0.122230
7,12,0.042342
7,13,0.069144
7,14,0.087004
7,15,0.191970
7,16,0.210766
7,17,0.134638
7,18,0.071967
7,19,0.170539
7,20,0.091469
7,21,0.121413
7,22,0.084684
7,23,0.064678
7,24,0.088142
7,25,0.077305
7,26,0.085852
7,27,0.064678
7,28,0.088142
7,29,0.085852
7,30,0.044632
7,31,0.059880
7,32,0.114662
7,33,0.133897
7,34,0.170539
7,35,0.067688
7,36,0.070570
7,37,0.129356
7,38,0.067688
7,39,0.066200
7,40,0.073338
7,41,0.059880
7,42,0.156531
7,43,0.044632
7,44,0.077305
7,45,0.115528
7,46,0.063119
7,47,0.095725
7,48,0.031560
7,49,0.109326
7,50,0.059880
7,51,0.597138
7,52,0.534283
7,53,0.616344
7,54,0.441385
7,55,0.558348
7,56,0.492574
7,57,0.555308
7,58,0.321538
7,59,0.555487
7,60,0.406863
7,61,0.373953
7,62,0.470864
7,63,0.460599
7,64,0.539293
7,65,0.375813
7,66,0.541321
7,67,0.493181
7,68,0.439803
7,69,0.547541
7,70,0.416301
7,71,0.556383
7,72,0.454504
7,73,0.588570
7,74,0.533910
7,75,0.506924
7,76,0.535028
7,77,0.598304
7,78,0.623095
7,79,0.513949
7,80,0.366691
7,81,0.404408
7,82,0.388838
7,83,0.423183
7,84,0.595969
7,85,0.485856
7,86,0.513949
7,87,0.579016
