1,2,0.538516
1,3,0.509902
1,4,0.648074
1,5,0.141421
1,6,0.616441
1,7,0.519615
1,8,0.173205
1,9,0.921954
1,10,0.469042
1,11,0.374166
1,12,0.374166
1,13,0.591608
1,14,0.994987
1,15,0.883176
1,16,1.104536
1,17,0.547723
1,18,0.100000
1,19,0.741620
1,20,0.331662
1,21,0.435890
1,22,0.300000
1,23,0.648074
1,24,0.469042
1,25,0.591608
1,26,0.547723
1,27,0.316228
1,28,0.141421
1,29,0.141421
1,30,0.538516
1,31,0.538516
1,32,0.387298
1,33,0.624500
1,34,0.806226
1,35,0.469042
1,36,0.374166
1,37,0.412311
1,38,0.469042
1,39,0.866025
1,40,0.141421
1,41,0.173205
1,42,1.349074
1,43,0.768115
1,44,0.458258
1,45,0.616441
1,46,0.591608
1,47,0.360555
1,48,0.583095
1,49,0.300000
1,50,0.223607
1,51,4.003748
1,52,3.616628
1,53,4.164133
1,54,3.093542
1,55,3.792097
1,56,3.416138
1,57,3.785499
1,58,2.345208
1,59,3.749667
1,60,2.887906
1,61,2.703701
1,62,3.228002
1,63,3.146427
1,64,3.700000
1,65,2.580698
1,66,3.627671
1,67,3.435113
1,68,3.009983
1,69,3.768289
1,70,2.882707
1,71,3.853570
1,72,3.075711
1,73,4.047221
1,74,3.657868
1,75,3.416138
1,76,3.597221
1,77,4.047221
1,78,4.244997
1,79,3.531289
1,80,2.493993
1,81,2.817801
1,82,2.701851
1,83,2.894823
1,84,4.135215
1,85,3.411744
1,86,3.519943
1,87,3.911521
1,88,3.618011
1,89,3.000000
1,90,3.021589
1,91,3.312099
1,92,3.595831
1,93,3.009983
1,94,2.387467
1,95,3.152777
1,96,3.074085
1,97,3.125700
1,98,3.345146
1,99,2.090454
1,100,3.057777
1,101,5.284884
1,102,4.208325
1,103,5.301886
1,104,4.690416
1,105,5.056679
1,106,6.095080
1,107,3.591657
1,108,5.636488
1,109,5.047772
1,110,5.639149
1,111,4.356604
1,112,4.519956
1,113,4.853864
1,114,4.190465
1,115,4.417013
1,116,4.626013
1,117,4.645428
1,118,6.240192
1,119,6.498461
1,120,4.141256
1,121,5.121523
1,122,4.028647
1,123,6.211280
1,124,4.109745
1,125,4.969909
1,126,5.312250
1,127,3.977436
1,128,4.007493
1,129,4.840455
1,130,5.097058
1,131,5.546170
1,132,6.014150
1,133,4.880574
1,134,4.160529
1,135,4.570558
1,136,5.788782
1,137,4.891830
1,138,4.606517
1,139,3.896152
1,140,4.796874
1,141,5.019960
1,142,4.636809
1,143,4.208325
1,144,5.257376
1,145,5.136146
1,146,4.654031
1,147,4.276681
1,148,4.459821
1,149,4.650806
1,150,4.140048
2,1,0.538516
2,3,0.300000
2,4,0.331662
2,5,0.608276
2,6,1.090871
2,7,0.509902
2,8,0.424264
2,9,0.509902
2,10,0.173205
2,11,0.866025
2,12,0.458258
2,13,0.141421
2,14,0.678233
2,15,1.360147
2,16,1.627882
2,17,1.053565
2,18,0.547723
2,19,1.174734
2,20,0.836660
2,21,0.707107
2,22,0.761577
2,23,0.781025
2,24,0.556776
2,25,0.648074
2,26,0.223607
2,27,0.500000
2,28,0.591608
2,29,0.500000
2,30,0.346410
2,31,0.244949
2,32,0.678233
2,33,1.148913
2,34,1.341641
2,35,0.173205
2,36,0.300000
2,37,0.787401
2,38,0.173205
2,39,0.509902
2,40,0.458258
2,41,0.529150
2,42,0.818535
2,43,0.547723
2,44,0.678233
2,45,0.984886
2,46,0.141421
2,47,0.848528
2,48,0.360555
2,49,0.812404
2,50,0.316228
2,51,4.096340
2,52,3.686462
2,53,4.236744
2,54,2.969848
2,55,3.811824
2,56,3.391165
2,57,3.860052
2,58,2.147091
2,59,3.788139
2,60,2.805352
2,61,2.461707
2,62,3.244996
2,63,3.041381
2,64,3.712142
2,65,2.559297
2,66,3.700000
2,67,3.433657
2,68,2.971532
2,69,3.691883
2,70,2.792848
2,71,3.893584
2,72,3.074085
2,73,4.018706
2,74,3.656501
2,75,3.446738
2,76,3.651027
2,77,4.080441
2,78,4.295346
2,79,3.538361
2,80,2.418677
2,81,2.700000
2,82,2.578759
2,83,2.854820
2,84,4.117038
2,85,3.398529
2,86,3.597221
2,87,3.978693
2,88,3.558089
